date,drug_id,drug_name,region,units_sold,moving_avg_sales_7d,price_per_unit,manufacturer,dosage_form,disease_name,region_disease_cases,google_trend_score,season,stock_available,lead_time_days,supplier_id,pending_orders,warehouse_id,auto_reorder_level,temperature,humidity,pollution_index,event_flag
2025-01-26,103,Ibuprofen,South,190,198.285714285714,10.12,PharmaC,Syrup,Pain,147,70,Summer,327,2,5,73,1,100,27.6,77,133,0
2025-01-26,104,Cetirizine,South,149,152.571428571429,16.44,PharmaD,Injection,Allergy,59,47,Winter,236,6,2,29,2,100,31.2,75,161,1
2025-01-26,105,Azithromycin,South,205,200.142857142857,20.53,PharmaE,Tablet,Bacterial Infection,226,35,Summer,387,2,1,94,1,100,23.7,33,174,1
2025-01-27,101,Paracetamol,South,198,213.857142857143,24.96,PharmaA,Tablet,Flu,49,63,Winter,76,6,5,13,1,100,24.4,84,54,1
2025-01-27,102,Amoxicillin,North,144,147.285714285714,21,PharmaB,Capsule,Infection,22,88,Winter,238,3,5,79,1,100,27.2,53,74,1
2025-01-27,103,Ibuprofen,North,199,200.428571428571,14.38,PharmaC,Syrup,Pain,190,65,Summer,270,7,4,6,1,100,19.6,58,183,0
2025-01-27,104,Cetirizine,North,153,151,18.05,PharmaD,Injection,Allergy,183,35,Winter,299,3,5,85,1,100,25.1,76,57,1
2025-01-27,105,Azithromycin,South,212,199.857142857143,29.97,PharmaE,Tablet,Bacterial Infection,143,82,Winter,411,4,1,66,1,100,22.3,78,123,1
2025-01-28,101,Paracetamol,North,207,212.142857142857,25.01,PharmaA,Tablet,Flu,97,75,Winter,306,7,2,8,1,100,30.1,34,77,1
2025-01-28,102,Amoxicillin,South,145,145.285714285714,13.91,PharmaB,Capsule,Infection,152,41,Summer,351,4,5,95,2,100,26,83,183,0
2025-01-28,103,Ibuprofen,North,219,203.285714285714,17.92,PharmaC,Syrup,Pain,110,78,Winter,213,5,4,75,1,100,33.1,33,55,1
2025-01-28,104,Cetirizine,South,152,150.714285714286,16.18,PharmaD,Injection,Allergy,167,32,Summer,197,6,5,37,2,100,23.7,33,161,1
2025-01-28,105,Azithromycin,North,187,199.571428571429,9.95,PharmaE,Tablet,Bacterial Infection,234,79,Winter,436,3,1,18,2,100,17.6,83,110,0
2025-01-29,101,Paracetamol,North,175,209,17.97,PharmaA,Tablet,Flu,183,76,Summer,218,2,5,51,1,100,34.9,31,148,1
2025-01-29,102,Amoxicillin,North,143,144.285714285714,21.1,PharmaB,Capsule,Infection,107,98,Winter,175,5,1,25,2,100,33.5,53,150,0
2025-01-29,103,Ibuprofen,North,191,200.285714285714,21.03,PharmaC,Syrup,Pain,239,79,Winter,98,4,5,43,1,100,33.2,87,97,0
2025-01-29,104,Cetirizine,South,129,147.428571428571,27.87,PharmaD,Injection,Allergy,215,88,Summer,163,6,1,78,1,100,23.6,35,88,0
2025-01-29,105,Azithromycin,South,193,202,11.43,PharmaE,Tablet,Bacterial Infection,202,49,Winter,423,2,4,19,2,100,25.3,31,60,1
2025-01-30,101,Paracetamol,North,183,201.714285714286,27.68,PharmaA,Tablet,Flu,86,88,Winter,489,2,3,69,1,100,26,67,159,0
2025-01-30,102,Amoxicillin,North,151,145.285714285714,7.72,PharmaB,Capsule,Infection,212,77,Winter,309,4,5,95,1,100,26.1,57,76,0
2025-01-30,103,Ibuprofen,North,193,197.857142857143,13.03,PharmaC,Syrup,Pain,223,46,Summer,488,3,5,28,1,100,19.1,30,126,1
2025-01-30,104,Cetirizine,North,152,148.714285714286,16.97,PharmaD,Injection,Allergy,181,63,Winter,488,5,4,95,2,100,34.5,62,157,1
2025-01-30,105,Azithromycin,South,203,204.857142857143,7.38,PharmaE,Tablet,Bacterial Infection,25,85,Summer,461,4,3,50,2,100,22.6,52,92,0
2025-01-31,101,Paracetamol,North,203,200.285714285714,16.39,PharmaA,Tablet,Flu,55,45,Winter,180,6,5,1,1,100,33.6,82,137,1
2025-01-31,102,Amoxicillin,South,140,146.285714285714,29.7,PharmaB,Capsule,Infection,191,38,Winter,150,5,2,39,2,100,23.5,42,106,1
2025-01-31,103,Ibuprofen,South,177,194.428571428571,29.66,PharmaC,Syrup,Pain,172,97,Summer,389,2,4,11,2,100,27.1,44,104,0
2025-01-31,104,Cetirizine,North,133,146.714285714286,7.42,PharmaD,Injection,Allergy,68,42,Summer,305,6,4,38,1,100,24.3,69,129,1
2025-01-31,105,Azithromycin,South,187,199.428571428571,19.79,PharmaE,Tablet,Bacterial Infection,242,56,Winter,151,7,3,17,1,100,27.9,85,107,0
2025-02-01,101,Paracetamol,South,233,202.142857142857,18.07,PharmaA,Tablet,Flu,124,70,Winter,79,4,4,29,1,100,28.2,88,82,1
2025-02-01,102,Amoxicillin,North,155,148.142857142857,28.36,PharmaB,Capsule,Infection,232,52,Winter,131,2,3,2,1,100,26.5,87,156,1
2025-02-01,103,Ibuprofen,North,226,199.285714285714,20.22,PharmaC,Syrup,Pain,192,77,Summer,411,7,4,42,2,100,20.8,88,64,1
2025-02-01,104,Cetirizine,North,132,142.857142857143,8.24,PharmaD,Injection,Allergy,248,55,Winter,408,4,1,93,1,100,19.7,59,164,0
2025-02-01,105,Azithromycin,North,208,199.285714285714,5.71,PharmaE,Tablet,Bacterial Infection,245,96,Winter,242,5,1,33,2,100,33.8,60,73,1
2025-02-02,101,Paracetamol,North,199,199.714285714286,27.81,PharmaA,Tablet,Flu,60,92,Winter,347,2,3,47,2,100,28.2,69,143,1
2025-02-02,102,Amoxicillin,South,162,148.571428571429,15.91,PharmaB,Capsule,Infection,233,62,Summer,367,7,2,47,1,100,27,55,162,0
2025-02-02,103,Ibuprofen,North,194,199.857142857143,8.07,PharmaC,Syrup,Pain,160,67,Summer,87,2,1,91,2,100,22.4,33,100,0
2025-02-02,104,Cetirizine,South,145,142.285714285714,5.41,PharmaD,Injection,Allergy,214,37,Summer,383,7,2,57,2,100,31.6,54,85,1
2025-02-02,105,Azithromycin,North,207,199.571428571429,25.76,PharmaE,Tablet,Bacterial Infection,247,38,Winter,487,6,2,77,1,100,15.3,47,182,1
2025-02-03,101,Paracetamol,North,205,200.714285714286,19.44,PharmaA,Tablet,Flu,56,93,Summer,407,7,2,24,1,100,16.7,55,115,1
2025-02-03,102,Amoxicillin,South,140,148,7.13,PharmaB,Capsule,Infection,83,44,Winter,226,5,4,13,1,100,20.3,70,140,0
2025-02-03,103,Ibuprofen,South,198,199.714285714286,15.06,PharmaC,Syrup,Pain,136,70,Winter,266,4,2,73,2,100,19.2,43,179,1
2025-02-03,104,Cetirizine,North,141,140.571428571429,5.36,PharmaD,Injection,Allergy,124,61,Summer,276,6,4,84,1,100,19.7,59,98,1
2025-02-03,105,Azithromycin,South,168,193.285714285714,14.4,PharmaE,Tablet,Bacterial Infection,176,76,Winter,176,5,1,82,1,100,33.8,89,95,1
2025-02-04,101,Paracetamol,South,200,199.714285714286,26.92,PharmaA,Tablet,Flu,224,41,Winter,51,4,1,75,1,100,16,89,167,1
2025-02-04,102,Amoxicillin,North,151,148.857142857143,10.65,PharmaB,Capsule,Infection,63,89,Summer,410,2,4,97,2,100,21.4,55,53,0
2025-02-04,103,Ibuprofen,North,190,195.571428571429,27.75,PharmaC,Syrup,Pain,159,73,Summer,399,2,4,94,2,100,15.3,66,164,0
2025-02-04,104,Cetirizine,North,166,142.571428571429,29.07,PharmaD,Injection,Allergy,175,42,Summer,140,4,1,99,2,100,20.9,85,176,0
2025-02-04,105,Azithromycin,South,173,191.285714285714,12.18,PharmaE,Tablet,Bacterial Infection,24,47,Winter,258,3,3,38,1,100,16.6,60,134,1
2025-02-05,101,Paracetamol,North,195,202.571428571429,28.78,PharmaA,Tablet,Flu,33,38,Summer,175,5,4,28,2,100,33.8,85,151,0
2025-02-05,102,Amoxicillin,North,146,149.285714285714,17.92,PharmaB,Capsule,Infection,196,45,Winter,370,4,4,21,2,100,28,47,61,1
2025-02-05,103,Ibuprofen,South,203,197.285714285714,6.78,PharmaC,Syrup,Pain,51,63,Summer,318,7,3,16,1,100,22.4,86,56,0
2025-02-05,104,Cetirizine,North,151,145.714285714286,8.4,PharmaD,Injection,Allergy,147,58,Summer,340,6,5,29,2,100,20.7,62,60,0
2025-02-05,105,Azithromycin,North,211,193.857142857143,22.37,PharmaE,Tablet,Bacterial Infection,166,37,Summer,475,5,1,68,1,100,33.7,45,100,0
2025-02-06,101,Paracetamol,South,220,207.857142857143,19.62,PharmaA,Tablet,Flu,78,72,Summer,286,7,4,79,2,100,34.8,63,107,1
2025-02-06,102,Amoxicillin,South,146,148.571428571429,7.1,PharmaB,Capsule,Infection,95,90,Summer,487,3,2,24,1,100,22.5,59,166,0
2025-02-06,103,Ibuprofen,South,204,198.857142857143,23.84,PharmaC,Syrup,Pain,203,51,Winter,130,7,5,8,1,100,20.8,61,90,1
2025-02-06,104,Cetirizine,South,168,148,5.98,PharmaD,Injection,Allergy,96,99,Summer,272,3,5,12,1,100,31.2,50,130,0
2025-02-06,105,Azithromycin,North,205,194.142857142857,17.14,PharmaE,Tablet,Bacterial Infection,57,77,Winter,236,6,5,25,1,100,26.4,53,146,1
2025-02-07,101,Paracetamol,South,178,204.285714285714,27.75,PharmaA,Tablet,Flu,34,61,Winter,162,3,3,69,2,100,32.8,31,121,1
2025-02-07,102,Amoxicillin,South,150,150,9.04,PharmaB,Capsule,Infection,200,75,Winter,107,5,2,77,1,100,23.5,70,115,1
2025-02-07,103,Ibuprofen,North,219,204.857142857143,20.27,PharmaC,Syrup,Pain,39,81,Summer,330,3,1,11,2,100,25.8,82,108,0
2025-02-07,104,Cetirizine,North,159,151.714285714286,26.4,PharmaD,Injection,Allergy,201,75,Summer,321,6,3,93,2,100,23.2,38,162,0
2025-02-07,105,Azithromycin,North,184,193.714285714286,25.14,PharmaE,Tablet,Bacterial Infection,98,37,Winter,51,6,5,16,2,100,29.2,79,199,0
2025-02-08,101,Paracetamol,South,196,199,25.01,PharmaA,Tablet,Flu,233,52,Winter,147,3,4,80,2,100,28.1,73,174,1
2025-02-08,102,Amoxicillin,North,152,149.571428571429,10.95,PharmaB,Capsule,Infection,178,53,Summer,122,2,3,88,1,100,33.9,85,88,1
2025-02-08,103,Ibuprofen,North,223,204.428571428571,29.34,PharmaC,Syrup,Pain,135,41,Summer,336,3,2,59,2,100,32,84,187,0
2025-02-08,104,Cetirizine,North,137,152.428571428571,24.35,PharmaD,Injection,Allergy,185,81,Summer,222,5,1,23,1,100,25.9,50,109,1
2025-02-08,105,Azithromycin,North,223,195.857142857143,22.43,PharmaE,Tablet,Bacterial Infection,33,32,Winter,58,5,2,88,1,100,27.8,40,102,1
2025-02-09,101,Paracetamol,North,178,196,8.02,PharmaA,Tablet,Flu,153,68,Summer,66,2,2,73,2,100,23.9,58,116,0
2025-02-09,102,Amoxicillin,South,138,146.142857142857,5.84,PharmaB,Capsule,Infection,131,51,Winter,480,3,3,39,2,100,26.4,82,89,1
2025-02-09,103,Ibuprofen,North,194,204.428571428571,26.22,PharmaC,Syrup,Pain,160,81,Winter,295,6,1,32,1,100,24.4,59,178,0
2025-02-09,104,Cetirizine,North,157,154.142857142857,25.72,PharmaD,Injection,Allergy,53,47,Summer,103,3,4,93,2,100,18.5,59,95,0
2025-02-09,105,Azithromycin,North,231,199.285714285714,13.19,PharmaE,Tablet,Bacterial Infection,65,57,Summer,122,2,1,71,1,100,31.2,32,80,0
2025-02-10,101,Paracetamol,South,187,193.428571428571,28.15,PharmaA,Tablet,Flu,167,94,Winter,358,3,4,51,2,100,19.8,87,53,0
2025-02-10,102,Amoxicillin,North,133,145.142857142857,28.71,PharmaB,Capsule,Infection,210,55,Winter,123,7,2,60,2,100,27.2,43,56,0
2025-02-10,103,Ibuprofen,North,185,202.571428571429,19.78,PharmaC,Syrup,Pain,128,46,Summer,390,6,3,93,2,100,26.4,71,113,1
2025-02-10,104,Cetirizine,South,147,155,5.86,PharmaD,Injection,Allergy,172,75,Winter,256,7,4,55,2,100,17.1,76,117,1
2025-02-10,105,Azithromycin,North,205,204.571428571429,7.27,PharmaE,Tablet,Bacterial Infection,105,54,Winter,385,5,5,14,2,100,22.4,35,90,1
2025-02-11,101,Paracetamol,South,200,193.428571428571,5.14,PharmaA,Tablet,Flu,78,92,Summer,167,2,4,43,2,100,24.6,41,113,1
2025-02-11,102,Amoxicillin,South,167,147.428571428571,7.63,PharmaB,Capsule,Infection,82,58,Summer,161,4,5,44,1,100,17,40,154,0
2025-02-11,103,Ibuprofen,South,203,204.428571428571,17.43,PharmaC,Syrup,Pain,87,97,Summer,107,3,4,65,2,100,23.3,45,139,1
2025-02-11,104,Cetirizine,South,143,151.714285714286,7.57,PharmaD,Injection,Allergy,168,62,Winter,346,4,4,91,1,100,32.3,86,171,1
2025-02-11,105,Azithromycin,North,204,209,18.25,PharmaE,Tablet,Bacterial Infection,37,37,Winter,340,7,2,45,1,100,27.5,52,86,0
2025-02-12,101,Paracetamol,South,198,193.857142857143,25.4,PharmaA,Tablet,Flu,201,45,Summer,209,4,3,50,2,100,18,83,134,1
2025-02-12,102,Amoxicillin,North,136,146,10.13,PharmaB,Capsule,Infection,169,40,Summer,85,4,2,64,1,100,16.5,47,75,1
2025-02-12,103,Ibuprofen,South,193,203,26.72,PharmaC,Syrup,Pain,164,98,Summer,299,4,4,11,2,100,27.4,53,126,0
2025-02-12,104,Cetirizine,South,160,153,16.87,PharmaD,Injection,Allergy,238,68,Winter,261,3,2,33,1,100,20.2,86,142,1
2025-02-12,105,Azithromycin,South,229,211.571428571429,10.41,PharmaE,Tablet,Bacterial Infection,113,89,Summer,462,4,3,94,1,100,21.8,38,86,1
2025-02-13,101,Paracetamol,South,209,192.285714285714,28.38,PharmaA,Tablet,Flu,161,83,Winter,386,6,2,21,2,100,30.2,33,145,1
2025-02-13,102,Amoxicillin,North,156,147.428571428571,11.19,PharmaB,Capsule,Infection,84,59,Winter,427,7,2,63,2,100,25,73,67,0
2025-02-13,103,Ibuprofen,North,198,202.142857142857,29.08,PharmaC,Syrup,Pain,90,65,Winter,386,3,4,98,1,100,15.2,51,107,1
2025-02-13,104,Cetirizine,South,163,152.285714285714,6.33,PharmaD,Injection,Allergy,204,80,Summer,367,5,3,98,2,100,27.7,82,75,0
2025-02-13,105,Azithromycin,North,195,210.142857142857,15.99,PharmaE,Tablet,Bacterial Infection,44,94,Summer,269,3,5,82,1,100,24.2,46,161,1
2025-02-14,101,Paracetamol,North,206,196.285714285714,15.35,PharmaA,Tablet,Flu,193,60,Summer,192,5,2,63,2,100,29.8,45,153,0
2025-02-14,102,Amoxicillin,North,153,147.857142857143,16.47,PharmaB,Capsule,Infection,80,80,Winter,307,4,4,74,2,100,16.3,35,154,1
2025-02-14,103,Ibuprofen,South,218,202,8.09,PharmaC,Syrup,Pain,57,40,Summer,255,6,5,64,1,100,17.9,49,140,0
2025-02-14,104,Cetirizine,South,150,151,13.82,PharmaD,Injection,Allergy,176,44,Summer,301,4,5,11,1,100,29.3,41,102,1
2025-02-14,105,Azithromycin,North,186,210.428571428571,20.22,PharmaE,Tablet,Bacterial Infection,179,81,Winter,309,4,5,26,1,100,34.1,78,181,0
2025-02-15,101,Paracetamol,North,203,197.285714285714,27.12,PharmaA,Tablet,Flu,29,84,Summer,70,5,5,6,1,100,23.8,47,159,0
2025-02-15,102,Amoxicillin,North,124,143.857142857143,14.92,PharmaB,Capsule,Infection,51,83,Winter,278,4,4,77,2,100,29.7,41,132,0
2025-02-15,103,Ibuprofen,North,205,199.428571428571,26.53,PharmaC,Syrup,Pain,200,72,Winter,198,2,5,34,1,100,20.8,75,150,1
2025-02-15,104,Cetirizine,South,129,149.857142857143,19.62,PharmaD,Injection,Allergy,220,60,Summer,221,5,2,86,1,100,27.9,43,136,0
2025-02-15,105,Azithromycin,North,194,206.285714285714,9.43,PharmaE,Tablet,Bacterial Infection,180,46,Summer,199,3,3,12,2,100,20.7,33,87,0
2025-02-16,101,Paracetamol,South,194,199.571428571429,24.21,PharmaA,Tablet,Flu,122,62,Winter,495,3,3,87,2,100,29.9,60,156,0
2025-02-16,102,Amoxicillin,South,152,145.857142857143,29.65,PharmaB,Capsule,Infection,246,77,Winter,407,4,2,64,1,100,34.4,55,111,1
2025-02-16,103,Ibuprofen,North,201,200.428571428571,20.68,PharmaC,Syrup,Pain,116,81,Summer,405,7,2,78,1,100,32.3,62,199,1
2025-02-16,104,Cetirizine,North,133,146.428571428571,6.22,PharmaD,Injection,Allergy,29,51,Winter,485,6,2,43,1,100,16.1,49,72,0
2025-02-16,105,Azithromycin,South,202,202.142857142857,9.83,PharmaE,Tablet,Bacterial Infection,87,35,Summer,445,4,1,76,2,100,15.1,77,104,0
2025-02-17,101,Paracetamol,South,203,201.857142857143,11.6,PharmaA,Tablet,Flu,26,32,Summer,59,5,5,40,1,100,28.6,30,199,0
2025-02-17,102,Amoxicillin,North,158,149.428571428571,26.01,PharmaB,Capsule,Infection,84,97,Winter,469,5,2,61,2,100,33.2,52,144,1
2025-02-17,103,Ibuprofen,South,189,201,22.1,PharmaC,Syrup,Pain,35,61,Winter,116,5,5,13,2,100,20.1,77,113,0
2025-02-17,104,Cetirizine,North,151,147,27.52,PharmaD,Injection,Allergy,29,45,Winter,487,4,5,58,1,100,34.4,71,176,0
2025-02-17,105,Azithromycin,North,222,204.571428571429,25.11,PharmaE,Tablet,Bacterial Infection,104,96,Winter,364,5,5,40,1,100,17.3,61,56,1
2025-02-18,101,Paracetamol,South,177,198.571428571429,11.61,PharmaA,Tablet,Flu,39,81,Winter,395,7,5,50,1,100,16.5,54,161,1
2025-02-18,102,Amoxicillin,North,163,148.857142857143,12.23,PharmaB,Capsule,Infection,158,50,Summer,76,3,2,96,2,100,27.9,40,106,1
2025-02-18,103,Ibuprofen,South,207,201.571428571429,7.06,PharmaC,Syrup,Pain,177,75,Winter,111,7,4,47,1,100,29.9,59,50,1
2025-02-18,104,Cetirizine,South,141,146.714285714286,20.9,PharmaD,Injection,Allergy,73,38,Winter,408,6,2,27,1,100,29.8,65,162,0
2025-02-18,105,Azithromycin,North,205,204.714285714286,14.24,PharmaE,Tablet,Bacterial Infection,140,41,Winter,414,5,1,63,1,100,18.2,46,94,0
2025-02-19,101,Paracetamol,South,213,200.714285714286,28.65,PharmaA,Tablet,Flu,154,57,Winter,334,3,5,16,1,100,26.1,52,126,1
2025-02-19,102,Amoxicillin,South,144,150,19.15,PharmaB,Capsule,Infection,227,56,Winter,310,2,1,82,1,100,30.7,58,186,0
2025-02-19,103,Ibuprofen,South,218,205.142857142857,9.66,PharmaC,Syrup,Pain,31,77,Winter,356,2,1,48,1,100,33.5,76,103,1
2025-02-19,104,Cetirizine,North,135,143.142857142857,13.5,PharmaD,Injection,Allergy,134,34,Winter,184,3,5,84,1,100,22,60,55,1
2025-02-19,105,Azithromycin,North,209,201.857142857143,7.32,PharmaE,Tablet,Bacterial Infection,31,39,Winter,390,7,1,16,2,100,22.9,68,82,1
2025-02-20,101,Paracetamol,North,195,198.714285714286,8.26,PharmaA,Tablet,Flu,146,64,Summer,215,3,2,15,1,100,24.8,55,86,0
2025-02-20,102,Amoxicillin,North,120,144.857142857143,29.35,PharmaB,Capsule,Infection,78,90,Summer,280,2,3,20,2,100,30,69,116,0
2025-02-20,103,Ibuprofen,South,176,202,21.61,PharmaC,Syrup,Pain,202,87,Winter,201,4,3,13,1,100,16.1,68,151,0
2025-02-20,104,Cetirizine,North,153,141.714285714286,28.24,PharmaD,Injection,Allergy,43,44,Summer,361,4,5,66,2,100,29.1,64,142,1
2025-02-20,105,Azithromycin,North,185,200.428571428571,18.2,PharmaE,Tablet,Bacterial Infection,154,74,Winter,138,3,1,92,2,100,25.5,32,169,1
2025-02-21,101,Paracetamol,South,214,199.857142857143,6.19,PharmaA,Tablet,Flu,67,74,Winter,86,4,3,22,2,100,16.3,32,151,0
2025-02-21,102,Amoxicillin,South,154,145,6.04,PharmaB,Capsule,Infection,201,41,Summer,127,7,4,54,2,100,19.1,87,52,0
2025-02-21,103,Ibuprofen,South,193,198.428571428571,29.2,PharmaC,Syrup,Pain,151,81,Winter,435,7,1,7,2,100,15.5,46,60,0
2025-02-21,104,Cetirizine,South,150,141.714285714286,5.28,PharmaD,Injection,Allergy,89,31,Summer,272,6,1,5,2,100,23.3,70,81,0
2025-02-21,105,Azithromycin,South,194,201.571428571429,20.64,PharmaE,Tablet,Bacterial Infection,145,34,Winter,423,5,4,22,1,100,30.7,57,120,0
2025-02-22,101,Paracetamol,North,217,201.857142857143,18.1,PharmaA,Tablet,Flu,198,82,Summer,143,3,2,29,2,100,17.9,61,76,0
2025-02-22,102,Amoxicillin,North,134,146.428571428571,8.61,PharmaB,Capsule,Infection,197,63,Summer,442,2,4,1,2,100,20.7,59,115,0
2025-02-22,103,Ibuprofen,South,212,199.428571428571,6.58,PharmaC,Syrup,Pain,52,53,Summer,92,6,1,55,2,100,28.6,89,190,0
2025-02-22,104,Cetirizine,South,123,140.857142857143,6.78,PharmaD,Injection,Allergy,118,67,Summer,166,7,1,97,2,100,28.2,77,110,1
2025-02-22,105,Azithromycin,South,187,200.571428571429,8.99,PharmaE,Tablet,Bacterial Infection,168,94,Summer,100,6,5,82,2,100,19.8,85,140,0
2025-02-23,101,Paracetamol,South,205,203.428571428571,6.03,PharmaA,Tablet,Flu,127,56,Winter,412,5,2,93,1,100,18.9,57,197,0
2025-02-23,102,Amoxicillin,South,145,145.428571428571,8.88,PharmaB,Capsule,Infection,144,86,Winter,470,5,2,53,1,100,19.1,80,178,1
2025-02-23,103,Ibuprofen,South,194,198.428571428571,23.47,PharmaC,Syrup,Pain,63,45,Summer,121,2,4,19,2,100,19.6,79,82,0
2025-02-23,104,Cetirizine,South,153,143.714285714286,5.95,PharmaD,Injection,Allergy,235,44,Winter,139,4,1,28,1,100,30.9,53,175,1
2025-02-23,105,Azithromycin,North,183,197.857142857143,18.06,PharmaE,Tablet,Bacterial Infection,156,66,Summer,250,3,4,33,1,100,20.1,69,196,1
2025-02-24,101,Paracetamol,North,204,203.571428571429,10.64,PharmaA,Tablet,Flu,245,42,Winter,70,5,1,23,1,100,17,40,187,1
2025-02-24,102,Amoxicillin,North,128,141.142857142857,11.18,PharmaB,Capsule,Infection,199,31,Summer,178,7,1,14,2,100,19.8,79,116,1
2025-02-24,103,Ibuprofen,South,213,201.857142857143,7.83,PharmaC,Syrup,Pain,210,56,Winter,401,7,3,87,1,100,20.3,41,179,1
2025-02-24,104,Cetirizine,South,161,145.142857142857,8.74,PharmaD,Injection,Allergy,135,70,Winter,357,3,3,64,1,100,20.6,74,189,1
2025-02-24,105,Azithromycin,North,220,197.571428571429,18.41,PharmaE,Tablet,Bacterial Infection,150,66,Winter,83,4,5,20,1,100,33.7,84,92,0
2025-02-25,101,Paracetamol,North,201,207,12.22,PharmaA,Tablet,Flu,206,32,Winter,239,3,2,52,1,100,15.5,34,111,0
2025-02-25,102,Amoxicillin,South,159,140.571428571429,14.28,PharmaB,Capsule,Infection,209,47,Summer,235,7,3,63,1,100,33.6,78,172,1
2025-02-25,103,Ibuprofen,North,182,198.285714285714,6.82,PharmaC,Syrup,Pain,200,76,Winter,296,7,2,8,1,100,18.8,55,51,0
2025-02-25,104,Cetirizine,North,155,147.142857142857,11.29,PharmaD,Injection,Allergy,158,93,Winter,212,4,5,50,2,100,29.9,54,130,0
2025-02-25,105,Azithromycin,South,210,198.285714285714,17.18,PharmaE,Tablet,Bacterial Infection,201,83,Summer,456,3,1,14,2,100,26.3,85,79,0
2025-02-26,101,Paracetamol,South,209,206.428571428571,20.44,PharmaA,Tablet,Flu,151,53,Summer,266,7,5,23,2,100,32.5,68,62,0
2025-02-26,102,Amoxicillin,North,168,144,14.92,PharmaB,Capsule,Infection,230,95,Winter,309,5,5,24,1,100,32.2,61,106,1
2025-02-26,103,Ibuprofen,South,203,196.142857142857,22.49,PharmaC,Syrup,Pain,209,77,Summer,323,3,1,99,1,100,30.1,40,100,1
2025-02-26,104,Cetirizine,South,135,147.142857142857,15.4,PharmaD,Injection,Allergy,248,46,Summer,281,5,5,36,1,100,15.6,82,101,0
2025-02-26,105,Azithromycin,South,203,197.428571428571,13.01,PharmaE,Tablet,Bacterial Infection,97,47,Winter,162,2,3,77,1,100,26.7,55,94,1
2025-02-27,101,Paracetamol,South,184,204.857142857143,22.37,PharmaA,Tablet,Flu,136,94,Winter,460,4,3,54,1,100,26.8,38,192,1
2025-02-27,102,Amoxicillin,North,150,148.285714285714,23.09,PharmaB,Capsule,Infection,93,55,Summer,319,3,1,28,2,100,33.7,36,147,0
2025-02-27,103,Ibuprofen,South,198,199.285714285714,21.33,PharmaC,Syrup,Pain,248,63,Winter,151,3,5,45,1,100,34.3,78,93,0
2025-02-27,104,Cetirizine,South,160,148.142857142857,13.85,PharmaD,Injection,Allergy,62,46,Winter,427,4,4,15,1,100,31.1,54,165,1
2025-02-27,105,Azithromycin,South,215,201.714285714286,18.73,PharmaE,Tablet,Bacterial Infection,210,60,Summer,250,6,2,9,2,100,33.5,65,155,1
2025-02-28,101,Paracetamol,South,192,201.714285714286,19.88,PharmaA,Tablet,Flu,21,65,Winter,418,7,5,26,1,100,20.4,85,176,0
2025-02-28,102,Amoxicillin,North,162,149.428571428571,12.34,PharmaB,Capsule,Infection,184,97,Summer,53,7,4,54,1,100,15.6,46,124,1
2025-02-28,103,Ibuprofen,South,216,202.571428571429,18.19,PharmaC,Syrup,Pain,227,60,Summer,324,5,3,61,2,100,16.6,44,124,1
2025-02-28,104,Cetirizine,South,144,147.285714285714,16.49,PharmaD,Injection,Allergy,44,50,Summer,75,4,4,87,1,100,21.1,52,114,0
2025-02-28,105,Azithromycin,North,193,201.571428571429,10.81,PharmaE,Tablet,Bacterial Infection,110,76,Summer,375,3,5,84,2,100,27.8,39,124,0
2025-03-01,101,Paracetamol,North,187,197.428571428571,28.57,PharmaA,Tablet,Flu,224,82,Summer,134,5,4,25,1,100,25.7,80,165,0
2025-03-01,102,Amoxicillin,South,150,151.714285714286,20.59,PharmaB,Capsule,Infection,126,55,Summer,139,3,5,5,2,100,15.2,67,58,1
2025-03-01,103,Ibuprofen,South,190,199.428571428571,28.97,PharmaC,Syrup,Pain,23,49,Summer,161,5,5,24,2,100,28.3,53,176,1
2025-03-01,104,Cetirizine,South,133,148.714285714286,13.05,PharmaD,Injection,Allergy,167,92,Summer,81,5,2,61,2,100,21.6,84,136,1
2025-03-01,105,Azithromycin,North,203,203.857142857143,16.1,PharmaE,Tablet,Bacterial Infection,131,76,Summer,83,6,1,7,2,100,31.4,67,131,0
2025-03-02,101,Paracetamol,South,223,200,17.82,PharmaA,Tablet,Flu,36,86,Winter,306,2,5,36,2,100,25.8,82,133,0
2025-03-02,102,Amoxicillin,South,149,152.285714285714,26.4,PharmaB,Capsule,Infection,184,34,Winter,140,4,2,76,2,100,24,80,135,0
2025-03-02,103,Ibuprofen,South,193,199.285714285714,27.4,PharmaC,Syrup,Pain,26,37,Winter,79,4,4,90,1,100,21.5,47,72,0
2025-03-02,104,Cetirizine,North,153,148.714285714286,13.83,PharmaD,Injection,Allergy,46,69,Winter,272,7,3,99,2,100,33.1,76,170,1
